id	species	x	y	year
GBIF_37864	Tetragonisca angustula	-92.316752	17.129507	2020
GBIF_37865	Tetragonisca angustula	-46.617817	-23.647608	2020
GBIF_37869	Tetragonisca angustula	-46.614613	-23.64978	2020
GBIF_37870	Tetragonisca angustula	-43.964624	-19.864541	2020
GBIF_37871	Tetragonisca angustula	-74.870713	5.214818	2020
GBIF_37872	Tetragonisca angustula	-83.596943	10.210371	2020
GBIF_37874	Tetragonisca angustula	-85.120796	15.815156	2020
GBIF_37876	Tetragonisca angustula	-88.047625	14.947738	2020
GBIF_37877	Tetragonisca angustula	-87.003834	14.016352	2020
GBIF_37878	Tetragonisca angustula	-46.555923	-23.632785	2020
GBIF_37881	Tetragonisca angustula	-86.314062	12.062731	2020
GBIF_37882	Tetragonisca angustula	-83.6132	10.178	2020
GBIF_37883	Tetragonisca angustula	-83.590835	10.223394	2020
GBIF_37884	Tetragonisca angustula	-83.987761	10.317778	2020
GBIF_37890	Tetragonisca angustula	-84.618886	10.383343	2020
GBIF_37891	Tetragonisca angustula	-48.421622	-24.271017	2020
GBIF_37892	Tetragonisca angustula	-75.593973	6.216951	2020
GBIF_37893	Tetragonisca angustula	-47.999426	-24.69115	2020
GBIF_37894	Tetragonisca angustula	-46.6907	-23.610897	2020
GBIF_37895	Tetragonisca angustula	-47.690505	-15.659008	2020
GBIF_37896	Tetragonisca angustula	-75.594112	6.212636	2020
GBIF_37897	Tetragonisca angustula	-75.594444	6.217346	2020
GBIF_37898	Tetragonisca angustula	-46.620566	-23.648223	2020
GBIF_37899	Tetragonisca angustula	-50.579767	-16.548755	2020
GBIF_37901	Tetragonisca angustula	-83.911789	10.23484	2020
GBIF_37902	Tetragonisca angustula	-73.508503	4.271533	2020
GBIF_37904	Tetragonisca angustula	-83.5891	10.21618	2020
GBIF_37905	Tetragonisca angustula	-46.625709	-23.641556	2020
GBIF_37906	Tetragonisca angustula	-46.625687	-23.64166	2020
GBIF_37908	Tetragonisca angustula	-46.59868	-15.43985	2020
GBIF_37909	Tetragonisca angustula	-47.025836	-22.997505	2020
GBIF_37910	Tetragonisca angustula	-46.690687	-23.61087	2020
GBIF_37911	Tetragonisca angustula	-46.61967	-23.64728	2020
GBIF_37912	Tetragonisca angustula	-44.871411	-23.153192	2020
GBIF_37914	Tetragonisca angustula	-84.763618	10.35892	2020
GBIF_37917	Tetragonisca angustula	-46.690667	-23.610805	2020
GBIF_37919	Tetragonisca angustula	-91.091086	14.397046	2020
GBIF_37920	Tetragonisca angustula	-46.624788	-23.643472	2020
GBIF_37921	Tetragonisca angustula	-46.621668	-23.649617	2020
GBIF_37922	Tetragonisca angustula	-85.596374	10.885795	2020
GBIF_37923	Tetragonisca angustula	-90.531417	14.441562	2020
GBIF_37924	Tetragonisca angustula	-88.580628	15.747817	2019
GBIF_37927	Tetragonisca angustula	-85.704927	11.163534	2019
GBIF_37928	Tetragonisca angustula	-46.654851	-23.596046	2019
GBIF_37929	Tetragonisca angustula	-40.831783	-20.213313	2019
GBIF_37930	Tetragonisca angustula	-45.835302	-23.564448	2019
GBIF_37931	Tetragonisca angustula	-89.120605	16.75925	2019
GBIF_37932	Tetragonisca angustula	-89.07263	17.106214	2019
GBIF_37933	Tetragonisca angustula	-75.758217	5.777814	2019
GBIF_37934	Tetragonisca angustula	-84.754893	10.488116	2019
GBIF_37936	Tetragonisca angustula	-73.066942	7.099742	2019
GBIF_37949	Tetragonisca angustula	-91.231946	14.63124	2019
GBIF_37950	Tetragonisca angustula	-91.230547	14.631439	2019
GBIF_37951	Tetragonisca angustula	-91.232098	14.631269	2019
GBIF_37952	Tetragonisca angustula	-89.402458	17.075745	2019
GBIF_37953	Tetragonisca angustula	-75.604393	6.263573	2019
GBIF_37954	Tetragonisca angustula	-51.169197	-23.310857	2019
GBIF_37955	Tetragonisca angustula	-75.591872	6.222456	2019
GBIF_37956	Tetragonisca angustula	-84.642681	10.467834	2019
GBIF_37957	Tetragonisca angustula	-75.664383	4.9742	2019
GBIF_37963	Tetragonisca angustula	-75.664117	4.974406	2019
GBIF_37969	Tetragonisca angustula	-75.736661	4.743564	2019
GBIF_37971	Tetragonisca angustula	-88.701586	16.552703	2019
GBIF_37972	Tetragonisca angustula	-42.972775	-22.454205	2019
GBIF_37973	Tetragonisca angustula	-47.87772	-15.831577	2019
GBIF_37974	Tetragonisca angustula	-47.877541	-15.831768	2019
GBIF_37977	Tetragonisca angustula	-43.336558	-22.87726	2019
GBIF_37979	Tetragonisca angustula	-89.134223	14.8412	2019
GBIF_37980	Tetragonisca angustula	-84.691383	10.50191	2019
GBIF_37981	Tetragonisca angustula	-74.484168	5.186033	2019
GBIF_37982	Tetragonisca angustula	-85.747431	10.531412	2019
GBIF_37984	Tetragonisca angustula	-83.914737	10.174597	2019
GBIF_37985	Tetragonisca angustula	-84.66608	10.471231	2019
GBIF_37988	Tetragonisca angustula	-75.57843	6.224039	2019
GBIF_37989	Tetragonisca angustula	-84.752153	10.495053	2019
GBIF_37991	Tetragonisca angustula	-75.600487	6.260825	2019
GBIF_37993	Tetragonisca angustula	-75.575833	6.242569	2019
GBIF_37994	Tetragonisca angustula	-75.565694	6.27025	2019
GBIF_37995	Tetragonisca angustula	-46.691113	-23.610556	2019
GBIF_37997	Tetragonisca angustula	-91.580065	16.975836	2019
GBIF_37998	Tetragonisca angustula	-75.615845	6.250462	2019
GBIF_38001	Tetragonisca angustula	-75.585478	6.218199	2019
GBIF_38002	Tetragonisca angustula	-75.579651	6.223336	2019
GBIF_38003	Tetragonisca angustula	-93.30263	16.245357	2019
GBIF_38005	Tetragonisca angustula	-75.581667	6.268889	2019
GBIF_38006	Tetragonisca angustula	-51.059185	-23.26078	2019
GBIF_38008	Tetragonisca angustula	-43.049177	-22.559675	2019
GBIF_38010	Tetragonisca angustula	-47.667777	-15.618192	2019
GBIF_38012	Tetragonisca angustula	-51.068841	-23.274995	2019
GBIF_38013	Tetragonisca angustula	-47.878786	-21.982164	2019
GBIF_38014	Tetragonisca angustula	-48.285479	-18.873624	2019
GBIF_38015	Tetragonisca angustula	-84.142302	9.384669	2019
GBIF_38016	Tetragonisca angustula	-39.501298	-7.254286	2019
GBIF_38021	Tetragonisca angustula	-84.667917	10.35017	2019
GBIF_38022	Tetragonisca angustula	-48.064724	-15.880834	2019
GBIF_38023	Tetragonisca angustula	-79.524276	9.006544	2019
GBIF_38024	Tetragonisca angustula	-80.199778	8.664189	2019
GBIF_38026	Tetragonisca angustula	-86.163739	11.803071	2019
GBIF_38030	Tetragonisca angustula	-75.628223	6.166677	2019
GBIF_38041	Tetragonisca angustula	-75.581174	6.269384	2019
GBIF_38055	Tetragonisca angustula	-75.565328	6.234668	2019
GBIF_38056	Tetragonisca angustula	-75.580231	6.235904	2019
GBIF_38060	Tetragonisca angustula	-75.485349	5.305303	2019
GBIF_38063	Tetragonisca angustula	-40.298793	-20.354675	2019
GBIF_38064	Tetragonisca angustula	-47.035977	-22.886897	2019
GBIF_38065	Tetragonisca angustula	-89.574364	13.971018	2019
GBIF_38066	Tetragonisca angustula	-56.37709	-16.51427	2019
GBIF_38067	Tetragonisca angustula	-40.600606	-19.937484	2019
GBIF_38068	Tetragonisca angustula	-40.600556	-19.9375	2019
GBIF_38069	Tetragonisca angustula	-87.007826	14.007527	2019
GBIF_38070	Tetragonisca angustula	-76.552977	3.406619	2019
GBIF_38071	Tetragonisca angustula	-76.552966	3.406389	2019
GBIF_38072	Tetragonisca angustula	-73.144072	7.174837	2019
GBIF_38073	Tetragonisca angustula	-86.336748	11.994353	2019
GBIF_38074	Tetragonisca angustula	-75.55168	8.189812	2019
GBIF_38076	Tetragonisca angustula	-75.588479	6.160338	2019
GBIF_38077	Tetragonisca angustula	-75.562377	6.328059	2019
GBIF_38081	Tetragonisca angustula	-74.366367	4.614011	2019
GBIF_38083	Tetragonisca angustula	-74.366397	4.961889	2019
GBIF_38085	Tetragonisca angustula	-44.88649	-23.356743	2019
GBIF_38086	Tetragonisca angustula	-44.886217	-23.35682	2019
GBIF_38088	Tetragonisca angustula	-75.658614	4.972247	2019
GBIF_38105	Tetragonisca angustula	-76.739083	2.399014	2019
GBIF_38124	Tetragonisca angustula	-76.740442	2.400742	2019
GBIF_38138	Tetragonisca angustula	-74.186	11.223	2019
GBIF_38239	Tetragonisca angustula	-73.350395	4.512066	2019
GBIF_38242	Tetragonisca angustula	-84.475677	10.102466	2019
GBIF_38243	Tetragonisca angustula	-47.626652	-22.713476	2019
GBIF_38244	Tetragonisca angustula	-87.690237	14.32573	2019
GBIF_38245	Tetragonisca angustula	-44.147926	-19.781387	2019
GBIF_38349	Tetragonisca angustula	-73.133147	7.149063	2019
GBIF_38350	Tetragonisca angustula	-47.082548	-22.818502	2019
GBIF_38351	Tetragonisca angustula	-74.843969	5.432002	2019
GBIF_38352	Tetragonisca angustula	-87.009542	14.012653	2019
GBIF_38355	Tetragonisca angustula	-75.387233	9.315085	2019
GBIF_38356	Tetragonisca angustula	-75.388131	9.314354	2019
GBIF_38357	Tetragonisca angustula	-75.388098	9.314959	2019
GBIF_38358	Tetragonisca angustula	-75.388184	9.31428	2019
GBIF_38359	Tetragonisca angustula	-84.052693	9.911824	2019
GBIF_38360	Tetragonisca angustula	-46.756752	-23.459038	2019
GBIF_38361	Tetragonisca angustula	-75.191247	6.067865	2019
GBIF_38362	Tetragonisca angustula	-86.134722	11.823889	2019
GBIF_38364	Tetragonisca angustula	-90.861435	16.256889	2019
GBIF_38365	Tetragonisca angustula	-74.336702	-11.118947	2019
GBIF_38366	Tetragonisca angustula	-38.485025	-7.427126	2019
GBIF_38367	Tetragonisca angustula	-75.57965	6.223335	2019
GBIF_38401	Tetragonisca angustula	-84.137886	9.379687	2019
GBIF_38402	Tetragonisca angustula	-76.028843	5.79746	2019
GBIF_38403	Tetragonisca angustula	-46.659101	-23.588173	2019
GBIF_38404	Tetragonisca angustula	-82.814265	9.740418	2019
GBIF_38405	Tetragonisca angustula	-45.84171	-21.778317	2019
GBIF_38407	Tetragonisca angustula	-84.272266	10.004069	2019
GBIF_38408	Tetragonisca angustula	-85.693047000000007	10.947217	2019
GBIF_38409	Tetragonisca angustula	-86.211111	11.862222	2019
GBIF_38410	Tetragonisca angustula	-86.148056	11.792778	2019
GBIF_38411	Tetragonisca angustula	-86.134167	11.841944	2019
GBIF_38412	Tetragonisca angustula	-86.137222	11.840278	2019
GBIF_38413	Tetragonisca angustula	-40.069722	-19.150556	2019
GBIF_38418	Tetragonisca angustula	-82.958715	8.784418	2019
GBIF_38419	Tetragonisca angustula	-51.933496	-23.406253	2019
GBIF_38420	Tetragonisca angustula	-47.878622	-15.834442	2019
GBIF_38421	Tetragonisca angustula	-84.1035	10.36214	2019
GBIF_38422	Tetragonisca angustula	-84.699888	10.429737	2019
GBIF_38423	Tetragonisca angustula	-85.691055	11.111806	2019
GBIF_38424	Tetragonisca angustula	-85.658263	11.201045	2019
GBIF_38426	Tetragonisca angustula	-47.035959	-22.886772	2019
GBIF_38428	Tetragonisca angustula	-47.907999	-19.768484	2019
GBIF_38429	Tetragonisca angustula	-90.534517	14.44785	2019
GBIF_38430	Tetragonisca angustula	-86.178611	11.785278	2019
GBIF_38431	Tetragonisca angustula	-86.158611	11.7875	2019
GBIF_38432	Tetragonisca angustula	-86.134167	11.819444	2019
GBIF_38433	Tetragonisca angustula	-85.609108	10.868218	2019
GBIF_38435	Tetragonisca angustula	-76.818345	-6.21448	2019
GBIF_38436	Tetragonisca angustula	-92.158304	14.955045	2019
GBIF_38437	Tetragonisca angustula	-46.807716	-20.342203	2019
GBIF_38442	Tetragonisca angustula	-49.27784	-25.448482	2018
GBIF_38443	Tetragonisca angustula	-74.92801	10.87921	2018
GBIF_38444	Tetragonisca angustula	-46.847261	-23.588268	2018
GBIF_38446	Tetragonisca angustula	-40.600479	-19.937493	2018
GBIF_38447	Tetragonisca angustula	-92.298225	15.125933	2018
GBIF_38448	Tetragonisca angustula	-84.994344	10.242545	2018
GBIF_38449	Tetragonisca angustula	-85.618056	10.836389	2018
GBIF_38450	Tetragonisca angustula	-85.616316	10.835645	2018
GBIF_38451	Tetragonisca angustula	-85.61863	10.836092	2018
GBIF_38452	Tetragonisca angustula	-84.995157	10.2428	2018
GBIF_38455	Tetragonisca angustula	-92.282134	16.978216	2018
GBIF_38457	Tetragonisca angustula	-86.042811	13.207981	2018
GBIF_38458	Tetragonisca angustula	-86.041075	13.208561	2018
GBIF_38459	Tetragonisca angustula	-79.659477999999993	9.080761	2018
GBIF_38460	Tetragonisca angustula	-91.145998	16.842763	2018
GBIF_38461	Tetragonisca angustula	-89.072342	17.11159	2018
GBIF_38462	Tetragonisca angustula	-75.57066	6.138251	2018
GBIF_38464	Tetragonisca angustula	-76.198723	3.548608	2018
GBIF_38466	Tetragonisca angustula	-84.211325	10.097844	2018
GBIF_38467	Tetragonisca angustula	-73.647572	4.104361	2018
GBIF_38468	Tetragonisca angustula	-85.139857	12.268035	2018
GBIF_38469	Tetragonisca angustula	-73.595173	6.626655	2018
GBIF_38471	Tetragonisca angustula	-85.056618	10.560377	2018
GBIF_38473	Tetragonisca angustula	-75.655	4.976617	2018
GBIF_38474	Tetragonisca angustula	-75.652933	4.973783	2018
GBIF_38485	Tetragonisca angustula	-46.6837	-23.606817	2018
GBIF_38486	Tetragonisca angustula	-49.321093	-25.414275	2018
GBIF_38487	Tetragonisca angustula	-43.38358	-21.754332	2018
GBIF_38488	Tetragonisca angustula	-46.662962	-23.586395	2018
GBIF_38489	Tetragonisca angustula	-47.036016	-22.887702	2018
GBIF_38490	Tetragonisca angustula	-75.63418	6.15792	2018
GBIF_38494	Tetragonisca angustula	-44.769412	-23.209951	2018
GBIF_38495	Tetragonisca angustula	-89.674953	13.986381	2018
GBIF_38496	Tetragonisca angustula	-85.429633	10.062303	2018
GBIF_38497	Tetragonisca angustula	-82.958855	8.7848	2018
GBIF_38498	Tetragonisca angustula	-88.331305	15.581343	2018
GBIF_38499	Tetragonisca angustula	-86.781	15.766736	2018
GBIF_38500	Tetragonisca angustula	-75.550293	6.348779	2018
GBIF_38501	Tetragonisca angustula	-44.744047	-23.217104	2018
GBIF_38502	Tetragonisca angustula	-76.738346	2.401969	2018
GBIF_38524	Tetragonisca angustula	-88.070931	14.869071	2018
GBIF_38526	Tetragonisca angustula	-46.550879	-23.443126	2018
GBIF_38527	Tetragonisca angustula	-46.666415	-23.555944	2018
GBIF_38530	Tetragonisca angustula	-75.78711	5.793543	2018
GBIF_38532	Tetragonisca angustula	-75.580472	6.222125	2018
GBIF_38533	Tetragonisca angustula	-47.032216	-22.898042	2018
GBIF_38534	Tetragonisca angustula	-86.982829	14.027882	2018
GBIF_38549	Tetragonisca angustula	-86.133699	12.133378	2018
GBIF_38550	Tetragonisca angustula	-86.544646	13.47376	2018
GBIF_38551	Tetragonisca angustula	-46.693358	-23.605617	2018
GBIF_38552	Tetragonisca angustula	-46.690838	-23.610917	2018
GBIF_38553	Tetragonisca angustula	-73.303337	6.772222	2018
GBIF_38554	Tetragonisca angustula	-46.691513	-23.617445	2018
GBIF_38555	Tetragonisca angustula	-54.936976	-12.382073	2018
GBIF_38575	Tetragonisca angustula	-47.015887	-22.911179	2018
GBIF_38576	Tetragonisca angustula	-46.874331	-23.660722	2018
GBIF_38577	Tetragonisca angustula	-79.525354	8.814289	2018
GBIF_38578	Tetragonisca angustula	-85.609156	10.868166	2018
GBIF_38579	Tetragonisca angustula	-71.008182	9.411123	2018
GBIF_38580	Tetragonisca angustula	-79.511625	9.007759	2018
GBIF_38584	Tetragonisca angustula	-41.2333	-12.3339	2017
GBIF_38585	Tetragonisca angustula	-85.709916	11.235384	2017
GBIF_38586	Tetragonisca angustula	-85.702838	11.242654	2017
GBIF_38589	Tetragonisca angustula	-82.626118	9.622299	2017
GBIF_38590	Tetragonisca angustula	-89.136618	15.403769	2017
GBIF_38592	Tetragonisca angustula	-79.652043	9.077143	2017
GBIF_38593	Tetragonisca angustula	-76.013803	5.786029	2017
GBIF_38594	Tetragonisca angustula	-88.833773	16.094592	2017
GBIF_38595	Tetragonisca angustula	-75.588211	6.237498	2017
GBIF_38596	Tetragonisca angustula	-47.031784	-22.886743	2017
GBIF_38598	Tetragonisca angustula	-92.043251	17.485438	2017
GBIF_38601	Tetragonisca angustula	-47.105043	-22.827571	2017
GBIF_38603	Tetragonisca angustula	-48.96157	-15.85279	2017
GBIF_38604	Tetragonisca angustula	-43.230866	-22.969317	2017
GBIF_38605	Tetragonisca angustula	-85.886267	13.198719	2017
GBIF_38606	Tetragonisca angustula	-85.665892	9.947557	2017
GBIF_38610	Tetragonisca angustula	-90.893927	16.211213	2017
GBIF_38611	Tetragonisca angustula	-46.927048	-21.297478	2017
GBIF_38613	Tetragonisca angustula	-92.62835	17.03102	2017
GBIF_38615	Tetragonisca angustula	-85.611097	11.114669	2017
GBIF_38616	Tetragonisca angustula	-85.902489	13.221903	2017
GBIF_38617	Tetragonisca angustula	-85.901803	13.220222	2017
GBIF_38618	Tetragonisca angustula	-85.901975	13.2201	2017
GBIF_38619	Tetragonisca angustula	-85.901936	13.219989	2017
GBIF_38620	Tetragonisca angustula	-85.902514	13.221992	2017
GBIF_38621	Tetragonisca angustula	-85.902494	13.221786	2017
GBIF_38622	Tetragonisca angustula	-41.393586	-12.565067	2017
GBIF_38627	Tetragonisca angustula	-85.902456	13.221703	2017
GBIF_38628	Tetragonisca angustula	-75.208085	-10.966472	2017
GBIF_38629	Tetragonisca angustula	-90.594588	14.664363	2017
GBIF_38631	Tetragonisca angustula	-47.565139	-22.414902	2017
GBIF_38632	Tetragonisca angustula	-75.562268	6.326651	2017
GBIF_38633	Tetragonisca angustula	-44.876917	-23.309027	2017
GBIF_38634	Tetragonisca angustula	-86.211642	11.862136	2017
GBIF_38636	Tetragonisca angustula	-86.211978	11.862911	2017
GBIF_38641	Tetragonisca angustula	-74.120797	11.137591	2017
GBIF_38642	Tetragonisca angustula	-73.581662	4.072494	2017
GBIF_38644	Tetragonisca angustula	-75.881706	2.162137	2017
GBIF_38645	Tetragonisca angustula	-84.755532	10.484466	2017
GBIF_38647	Tetragonisca angustula	-90.46653	14.440783	2017
GBIF_38648	Tetragonisca angustula	-38.387779	-12.950878	2017
GBIF_38651	Tetragonisca angustula	-83.872764	10.21324	2017
GBIF_38652	Tetragonisca angustula	-74.481494	4.184227	2017
GBIF_38653	Tetragonisca angustula	-47.023852	-23.689232	2016
GBIF_38654	Tetragonisca angustula	-82.960424	8.786689	2016
GBIF_38656	Tetragonisca angustula	-39.309898	-13.982777	2016
GBIF_38661	Tetragonisca angustula	-41.019668	-20.458817	2016
GBIF_38662	Tetragonisca angustula	-54.620121	-20.46971	2016
GBIF_38663	Tetragonisca angustula	-38.365631	-12.906943	2016
GBIF_38671	Tetragonisca angustula	-85.340918	10.820732	2016
GBIF_38673	Tetragonisca angustula	-43.237973	-22.966231	2016
GBIF_38674	Tetragonisca angustula	-85.909569	12.999883	2016
GBIF_38675	Tetragonisca angustula	-39.170712	-13.821469	2016
GBIF_38676	Tetragonisca angustula	-47.04993	-22.90981	2016
GBIF_38677	Tetragonisca angustula	-47.035984	-22.887434	2016
GBIF_38678	Tetragonisca angustula	-79.649168	9.077609	2016
GBIF_38679	Tetragonisca angustula	-47.019203	-22.905197	2016
GBIF_38680	Tetragonisca angustula	-74.365067	4.612461	2016
GBIF_38681	Tetragonisca angustula	-42.029503	-20.263189	2016
GBIF_38684	Tetragonisca angustula	-47.639873	-22.725938	2015
GBIF_38685	Tetragonisca angustula	-48.419685	-24.27282	2015
GBIF_38687	Tetragonisca angustula	-71.654523	10.675755	2015
GBIF_38689	Tetragonisca angustula	-74.186069	11.221786	2015
GBIF_38690	Tetragonisca angustula	-88.705846	16.554826	2015
GBIF_38691	Tetragonisca angustula	-74.28586	6.453713	2015
GBIF_38692	Tetragonisca angustula	-95.228519	16.979819	2015
GBIF_38693	Tetragonisca angustula	-89.068562	17.095109	2015
GBIF_38694	Tetragonisca angustula	-89.531294	15.278258	2015
GBIF_38697	Tetragonisca angustula	-73.282944	10.569333	2015
GBIF_38698	Tetragonisca angustula	-73.276444	10.572139	2015
GBIF_38809	Tetragonisca angustula	-73.252722	10.569389	2015
GBIF_38810	Tetragonisca angustula	-46.659103	-23.586198	2015
GBIF_38811	Tetragonisca angustula	-46.655913	-23.584843	2015
GBIF_38816	Tetragonisca angustula	-43.459798	-20.788779	2015
GBIF_38854	Tetragonisca angustula	-48.272727	-18.91217	2015
GBIF_38855	Tetragonisca angustula	-49.462345	-16.608725	2015
GBIF_38866	Tetragonisca angustula	-93.455619	16.92625	2015
GBIF_38867	Tetragonisca angustula	-47.667842	-15.6181	2015
GBIF_38868	Tetragonisca angustula	-42.759085	-22.420821	2015
GBIF_38869	Tetragonisca angustula	-85.334	10.76	2015
GBIF_38872	Tetragonisca angustula	-84.845256	10.189432	2014
GBIF_38873	Tetragonisca angustula	-85.772239	11.146058	2014
GBIF_38874	Tetragonisca angustula	-41.346387	-20.951352	2014
GBIF_38877	Tetragonisca angustula	-91.582361	16.978311	2014
GBIF_38879	Tetragonisca angustula	-82.841753	8.943115	2014
GBIF_38880	Tetragonisca angustula	-51.156488	-23.335632	2014
GBIF_38881	Tetragonisca angustula	-85.335	10.763	2014
GBIF_38882	Tetragonisca angustula	-73.378294	6.991813	2014
GBIF_38885	Tetragonisca angustula	-73.395856	7.080438	2014
GBIF_38886	Tetragonisca angustula	-83.830028	9.811833	2014
GBIF_38887	Tetragonisca angustula	-78.12618	-2.26242	2014
GBIF_38892	Tetragonisca angustula	-78.00257	-1.48369	2014
GBIF_38895	Tetragonisca angustula	-80.127396	8.621373	2014
GBIF_38898	Tetragonisca angustula	-78.11135	-2.30868	2014
GBIF_38900	Tetragonisca angustula	-43.290659	-22.954209	2014
GBIF_38907	Tetragonisca angustula	-48.62887	-24.588085	2014
GBIF_38910	Tetragonisca angustula	-46.540233	-23.025645	2013
GBIF_38911	Tetragonisca angustula	-74.195169	11.237978	2013
GBIF_38926	Tetragonisca angustula	-47.839761	-15.869907	2013
GBIF_38927	Tetragonisca angustula	-85.6138	10.8438	2013
GBIF_38930	Tetragonisca angustula	-47.882166	-15.794229	2013
